	cell_line	condition	Gene_combination	combinatorial_avg_lfc	single_gene1_avg_lfc	single_gene2_avg_lfc	expression_gene1_batch_correct	expression_gene2_batch_correct	Class_label
729	A375	2CP	DNAJA1_DNAJA2	-2.1269761904871967	-0.3969482389207073	-1.1723961131547491	5.7196754701	7.5643457543	no GI
730	A375	2CP	DNAJA1_DNAJA4	-1.441661936226437	-1.1723961131547491	-0.01727505041147448	7.5643457543	0.3278762547	no GI
731	A375	2CP	DNAJA2_DNAJA4	0.022890115052870197	-0.3969482389207073	-0.01727505041147448	5.7196754701	0.3278762547	no GI
732	A375	2CP	DNAJB12_DNAJB14	0.22225209081874642	0.14472469443991498	-0.14422912680051536	3.9479846562	4.7333636147	no GI
733	A375	2CP	DNAJB1_DNAJB4	-1.297737041806053	-1.4675088115801678	-0.252425223391218	6.8069564489	3.5493902997	no GI
734	A375	2CP	DNAJB1_DNAJB5	-1.34527917928189	-1.4675088115801678	0.46011025513727466	6.8069564489	2.0081159862	no GI
735	A375	2CP	DNAJB2_DNAJB6	-1.1936908739422047	1.460722118011685	-2.5123509173193876	3.8366959568	7.7564294114	no GI
736	A375	2CP	DNAJB4_DNAJB5	-1.0148461555098518	-0.252425223391218	0.46011025513727466	3.5493902997	2.0081159862	no GI
737	A375	2CP	DNAJC15_DNAJC19	-1.757528379639754	-1.4404346489740076	0.6851708368203167	2.4178863087	5.0981247477	no GI
738	A375	2CP	DNAJC6_GAK	-2.209230913337046	-0.9615209784680974	-0.42626725649300035	3.0759738239	5.7750508601	no GI
739	A375	2CP	DNASE1_DNASE1L1	-0.1242595787969949	0.2730637773552189	0.4903767783305917	2.0947600552	4.0216885955	no GI
740	A375	2CP	DNM1_DNM2	-4.463284919750649	-0.49111620803345124	-4.013121741974441	5.1581737473	6.2238361295	no GI
741	A375	2CP	DNMT3A_DNMT3B	-0.7943773518788486	-1.3930245340014449	-0.031237492771705178	1.9656671168	1.4900641595	no GI
742	A375	2CP	DOCK10_DOCK9	-0.35438388374731833	-0.4367125364553459	-0.4164009475917796	1.0550138145	2.7146767185	no GI
743	A375	2CP	DOCK1_DOCK5	-1.6924113327630739	0.8129210468267005	-0.5763114274960461	4.2241051308	3.9807027741	GI
744	A375	2CP	DOCK6_DOCK7	-1.673348303156412	-0.10379109237366024	-1.6253601468628092	2.9813728204	4.3880070129	no GI
745	A375	2CP	DPP7_PRCP	-1.2295297457723406	-0.1633709249511448	-0.5818708266525224	5.5787732313	5.5285367291	no GI
746	A375	2CP	DPP8_DPP9	-2.183166748838485	-1.550195491228626	-1.3427915265203314	4.3626904768	5.3891550552	no GI
747	A375	2CP	DPY19L3_DPY19L4	1.0698126286579006	-0.5723212713963424	0.9489840205028293	4.3293212966	3.7625641482	no GI
748	A375	2CP	DPYSL2_DPYSL3	0.3478574660456153	-0.05543189801202075	0.43303584502748405	4.2473007028	4.2478158925	no GI
749	A375	2CP	DRAM1_DRAM2	-0.7665333471055122	-0.3384241621453914	-0.282144403707868	2.9561031037	3.4958985545	no GI
750	A375	2CP	DRG1_DRG2	-2.855934619915854	-0.6015017767536306	-0.6173878345294022	5.650559447	5.6968263887	no GI
751	A375	2CP	DST_MACF1	-1.7408171232238614	-2.033185632775476	-0.6137015783057931	4.10581956	5.9547483173	no GI
752	A375	2CP	DTX2_DTX4	0.637919075549156	1.168653596098411	-0.17432878444622468	3.1707327822	0.6577689139	no GI
753	A375	2CP	DUSP1_DUSP4	1.9482219621972243	0.41790916410394763	2.172545226880718	2.976408092	5.8711905429	no GI
754	A375	2CP	DUSP1_DUSP5	0.7344217370958346	0.41790916410394763	1.0696748901064146	2.976408092	3.5459130542	no GI
755	A375	2CP	DUSP4_DUSP5	2.303235846920632	2.172545226880718	1.0696748901064146	5.8711905429	3.5459130542	lol
756	A375	2CP	DUSP6_DUSP7	1.3959723363437035	1.1335218582179776	0.6477531068798519	6.3834326129	3.9137623857	no GI
757	A375	2CP	DVL1_DVL2	-0.7814271586125332	-0.09767836401467345	-0.388336852818298	4.7413169843	5.1642492016	no GI
758	A375	2CP	DVL1_DVL3	-0.08441644872317222	-0.09767836401467345	-0.31603294517548775	4.7413169843	4.0802486629	no GI
759	A375	2CP	DVL2_DVL3	0.015367706412718674	-0.388336852818298	-0.31603294517548775	5.1642492016	4.0802486629	no GI
760	A375	2CP	DYNC1LI1_DYNC1LI2	-2.641143679991826	-1.1369889225030554	-0.025786489477650942	5.427972062	5.8086851255	GI
761	A375	2CP	DYNLL1_DYNLL2	-4.749953527326627	-2.2499851249303777	0.8192195357779266	9.2836520923	4.4760444971	GI
762	A375	2CP	DYNLT1_DYNLT3	-0.41498786176823255	0.575561661749564	-0.5606194570446776	7.1174747795	6.3941349121	no GI
763	A375	2CP	DYRK1A_DYRK1B	-0.6284234049497868	-1.3377513463029609	0.4464766583816573	3.3299052721	3.2215294192	no GI
764	A375	2CP	DYRK2_DYRK3	-1.5627929095615132	0.0654465007885856	-0.7644894724086693	3.6794084214	3.2495805891	no GI
765	A375	2CP	E2F1_E2F2	0.7233017654287119	0.39687799907913335	0.7701532791179115	4.3824528916	2.276159716	no GI
766	A375	2CP	E2F1_E2F3	-1.304290248431062	0.39687799907913335	-0.8039980454777844	4.3824528916	3.6990360193	no GI
767	A375	2CP	E2F2_E2F3	-0.20030234042778083	0.7701532791179115	-0.8039980454777844	2.276159716	3.6990360193	no GI
768	A375	2CP	E2F2_E2F6	-0.20388093886345726	0.7701532791179115	0.2064173982936699	2.276159716	4.2598226946	no GI
769	A375	2CP	E2F3_E2F6	-0.9670598162767177	-0.8039980454777844	0.2064173982936699	3.6990360193	4.2598226946	no GI
770	A375	2CP	E2F4_E2F5	-0.9041884546362331	-2.4349016834334787	-0.6111785120261555	6.5922518346	2.6218891214	GI
771	A375	2CP	E2F7_E2F8	0.635001835254593	0.826035937798735	-0.021096967966477642	3.3467629364	2.2257966055	no GI
772	A375	2CP	EAF1_EAF2	-1.291520750365385	-1.0982366808327921	0.29181773876312334	4.3629443896	2.157180026	no GI
773	A375	2CP	ECE1_ECE2	-1.0073527606091317	-0.6548861765735283	0.14688748569855936	4.4246645054	-0.0046510306	no GI
774	A375	2CP	ECHDC2_ECHS1	0.016971988153079653	0.01605965011756405	0.03562974265527208	4.2047655739	7.0614642291	no GI
775	A375	2CP	EDEM1_EDEM2	-0.48469443113022503	-0.7350149760460278	1.1930815698820634	4.5466203135	4.4333939312	no GI
776	A375	2CP	EDEM2_EDEM3	-0.5033093416666738	1.1930815698820634	-1.5684319667885407	4.4333939312	4.3198481477	no GI
777	A375	2CP	EDIL3_MFGE8	0.3601457877691998	-0.05978959549989771	-0.17882153280235658	1.2098561916	5.1479164542	no GI
778	A375	2CP	EEF1A1_EEF1A2	-3.8955370342578846	-4.509320049302879	1.1217586651617777	13.0763049877	4.6813589771	no GI
779	A375	2CP	EEF1B2_EEF1D	-0.13847687800616737	0.24713223311066201	-0.32780921234927085	9.5491343406	8.7962164432	no GI
780	A375	2CP	EEF2_EFTUD2	-4.218970595601638	-5.177165656606155	-5.108837147017664	10.2673308696	6.4743709364	lol
781	A375	2CP	EFEMP1_EFEMP2	-0.3659859800394585	-0.5922981089513268	-1.1539072321888382	4.2363548236	2.5897602899	no GI
782	A375	2CP	EFNA1_EFNA3	-1.085629353596352	0.18951359586871108	-1.850870957244145	4.6065575353	1.8926259102	no GI
783	A375	2CP	EFNA1_EFNA4	0.05244616990544704	0.18951359586871108	-0.23084516120218135	4.6065575353	3.494409738	no GI
784	A375	2CP	EFNA1_EFNA5	-0.9349334225848696	0.18951359586871108	0.19573530539579842	4.6065575353	1.9388355171	no GI
785	A375	2CP	EFNA3_EFNA4	-1.328238692330997	-1.850870957244145	-0.23084516120218135	1.8926259102	3.494409738	no GI
786	A375	2CP	EFNA3_EFNA5	-2.9293979331404367	-1.850870957244145	0.19573530539579842	1.8926259102	1.9388355171	GI
787	A375	2CP	EFNA4_EFNA5	-0.7886845664366653	-0.23084516120218135	0.19573530539579842	3.494409738	1.9388355171	no GI
788	A375	2CP	EFNB1_EFNB2	0.14404632020656583	0.6076723111093747	-0.5172294455799513	1.8930811642	4.0312740604	no GI
789	A375	2CP	EGFL7_EGFL8	-0.012506360509876524	1.0373480182883	-0.8095470125214261	2.8702109882	2.6967880465	no GI
790	A375	2CP	EGFR_ERBB2	-0.3373815118729335	-0.25454880581896333	-0.6057277900319153	1.4086007289	4.4097464996	no GI
791	A375	2CP	EGFR_ERBB3	-0.14440637150524527	-0.25454880581896333	-0.12333543658388235	1.4086007289	7.3674013174	no GI
792	A375	2CP	EGLN1_EGLN2	-3.655086294620303	-5.438922794707545	0.6569787586871767	4.9127563108	5.3454887885	no GI
793	A375	2CP	EGLN1_EGLN3	-3.5645483517055276	-5.438922794707545	-0.08162600356624328	4.9127563108	0.407679434	GI
794	A375	2CP	EGLN2_EGLN3	0.5691870481704626	0.6569787586871767	-0.08162600356624328	5.3454887885	0.407679434	no GI
795	A375	2CP	EHBP1_EHBP1L1	-1.1312881906654026	-0.7481768761812877	-1.0623855702411862	5.6299994453	5.461584642	no GI
796	A375	2CP	EHD1_EHD2	0.476356569588845	1.1256113425788552	-0.08490366935228089	4.5902553668	4.4296524075	no GI
797	A375	2CP	EHD1_EHD4	-0.002922176601617199	1.1256113425788552	-0.7023033448988694	4.5902553668	4.1065151274	no GI
798	A375	2CP	EHD2_EHD4	0.09296666970219047	-0.08490366935228089	-0.7023033448988694	4.4296524075	4.1065151274	no GI
799	A375	2CP	EHF_ELF3	-0.9504786888538324	0.40108636720314106	-0.6720851318911647	0.5463221284	0.4191401185	no GI
800	A375	2CP	EHMT1_EHMT2	-1.347829349003414	-0.9188931351997682	0.3323408931557539	4.9189253046	4.7289421065	no GI
801	A375	2CP	EID2_EID2B	-0.4436400333760312	0.4230246254739318	0.21500372183179328	4.0879936514	2.6917132936	no GI
802	A375	2CP	EIF1_EIF1B	-3.3962814741564205	-2.958686178193864	0.4021957772560252	9.2066510785	6.3280224385	no GI
803	A375	2CP	EIF4A1_EIF4A2	-4.643330473238291	-4.245480424581656	-0.7039224548901695	11.0782273112	7.4710574743	no GI
804	A375	2CP	EIF4EBP1_EIF4EBP2	-0.09250334375796365	-0.18208266905716508	1.3039059410111833	7.9874853404	3.8010187262	no GI
805	A375	2CP	EIF4EBP1_EIF4EBP3	0.37063847523687765	-0.18208266905716508	-0.26857910481766245	7.9874853404	2.558581561	no GI
806	A375	2CP	EIF4EBP2_EIF4EBP3	1.4498155393257952	1.3039059410111833	-0.26857910481766245	3.8010187262	2.558581561	no GI
807	A375	2CP	EIF4E_EIF4E2	-3.2974807484512434	-3.439788503148509	1.2865243175289482	6.7503682929	6.7849244743	no GI
808	A375	2CP	EIF4G1_EIF4G3	-0.760836486304965	-1.8362944421059413	-0.6312139940607524	7.5996873413	5.3905609117	GI
809	A375	2CP	EIF5A_EIF5A2	-3.8518379334667996	-3.551974497042802	0.40195190539100145	10.0090435689	2.131142996	no GI
810	A375	2CP	ELF1_ELF2	-1.987559212747594	0.4782842743419222	-1.1260056997060113	4.1274175143	4.064390517	no GI
811	A375	2CP	ELF1_ELF4	0.31096722961847756	0.4782842743419222	0.643000872442046	4.1274175143	2.3009783408	no GI
812	A375	2CP	ELK1_ELK3	0.3586641085312985	-0.15984634467834513	0.6510185313802253	5.0923056317	5.4237219522	no GI
813	A375	2CP	ELK1_ELK4	-0.550059889635353	-0.15984634467834513	-0.8479448899215569	5.0923056317	3.6597436505	no GI
814	A375	2CP	ELK3_ELK4	-0.5096425516718159	0.6510185313802253	-0.8479448899215569	5.4237219522	3.6597436505	no GI
815	A375	2CP	ELL_ELL2	-0.6116775263735204	-1.9620744371896577	-0.36213396714035384	3.3084459824	3.0535551472	GI
816	A375	2CP	ELMO2_ELMO3	-0.9093637376374073	-0.5658479563252001	-0.15449061945853515	4.5772016645	1.1807942664	no GI
817	A375	2CP	ELOVL1_ELOVL7	-0.5464223053688253	-1.0455883577373646	0.38538935201442004	6.4767561231	0.3249882495	no GI
818	A375	2CP	EMC8_EMC9	-2.4771464552261335	-0.28229781330854564	0.4091223544081324	4.5567709655	4.4425008683	GI
819	A375	2CP	EML1_EML2	-0.06482066463362623	-0.4467382758421621	0.2409415868028657	2.6362450362	5.2868875193	no GI
820	A375	2CP	EML1_EML3	-0.5567357165672	-0.4467382758421621	-0.5293873374419946	2.6362450362	5.1872320105	no GI
821	A375	2CP	EML1_EML4	-0.8254852880936858	-0.4467382758421621	-0.9867028722359774	2.6362450362	3.9514929214	no GI
822	A375	2CP	EML2_EML3	-0.5345250051150587	0.2409415868028657	-0.5293873374419946	5.2868875193	5.1872320105	no GI
823	A375	2CP	EML2_EML4	-0.30931027576256387	0.2409415868028657	-0.9867028722359774	5.2868875193	3.9514929214	no GI
824	A375	2CP	EML3_EML4	-0.7749238749273861	-0.5293873374419946	-0.9867028722359774	5.1872320105	3.9514929214	no GI
825	A375	2CP	EMP1_EMP2	0.7059683686337836	0.07254277019312849	0.16494103900094048	6.9811653255	5.9605401032	no GI
826	A375	2CP	EMP1_EMP3	0.1565885769598574	0.07254277019312849	0.04923874517214766	6.9811653255	7.9749640118	no GI
827	A375	2CP	EMP1_PMP22	0.6966243245665862	0.07254277019312849	0.34851084011192834	6.9811653255	7.3224496295	no GI
828	A375	2CP	EMP2_EMP3	-0.09233411788656176	0.16494103900094048	0.04923874517214766	5.9605401032	7.9749640118	no GI
829	A375	2CP	EMP2_PMP22	-0.5384590938258702	0.16494103900094048	0.34851084011192834	5.9605401032	7.3224496295	no GI
830	A375	2CP	EMP3_PMP22	-0.1647026196103063	0.04923874517214766	0.34851084011192834	7.9749640118	7.3224496295	no GI
831	A375	2CP	ENAH_EVL	-1.0201006413230371	0.15531318734872546	-2.5265051448813827	3.1808251499	6.6894676601	GI
832	A375	2CP	ENAH_VASP	-0.8610642086326186	-2.5265051448813827	0.3311834915953662	6.6894676601	5.760133293	no GI
833	A375	2CP	ENDOG_EXOG	0.7776509626396735	0.22478541433743726	-0.5128449739712988	3.0663631306	3.4508977593	no GI
834	A375	2CP	ENO1_ENO2	-3.9876568917684168	-4.4596030049401545	-0.7082427381902894	11.3454234633	4.8957375525	no GI
835	A375	2CP	ENO1_ENO3	-4.331702612728366	-4.4596030049401545	-0.6415874329267652	11.3454234633	3.7311217855	no GI
836	A375	2CP	ENO2_ENO3	-0.17196699852066533	-0.7082427381902894	-0.6415874329267652	4.8957375525	3.7311217855	no GI
837	A375	2CP	ENTPD4_ENTPD7	0.49721847843108047	-0.09463285101315688	0.12808334451849657	4.5194064901	2.2082125393	no GI
838	A375	2CP	ENTPD5_ENTPD6	-0.7245382345346276	-1.3878157285674755	-0.06332059690469682	2.8188919945	5.7146284981	no GI
839	A375	2CP	EOLA1_EOLA2	0.2480422013211916	0.3448500252466533	-0.11104331613807683	3.299950046	4.6886165367	no GI
840	A375	2CP	EPAS1_HIF1A	0.023969094872601904	-0.9962550430164836	0.5418866848422834	0.9628668484	6.5421083479	no GI
841	A375	2CP	EPB41L1_EPB41L2	-0.49454683160371893	-1.464253017144925	0.34431518456819266	3.7150468358	5.6066570219	no GI
842	A375	2CP	EPB41L4B_EPB41L5	0.37175270273480465	0.15411468000127648	0.15927190034566574	0.691372182	1.6158605117	no GI
843	A375	2CP	EPB41_EPB41L1	-1.2798956646758062	0.16536641649134598	-1.464253017144925	3.5676329338	3.7150468358	no GI
844	A375	2CP	EPB41_EPB41L2	0.1216048737231743	0.16536641649134598	0.34431518456819266	3.5676329338	5.6066570219	no GI
845	A375	2CP	EPC1_EPC2	-4.389020861276643	-1.2794079738332111	-0.954378732230911	2.9916049989	3.284051026	no GI
846	A375	2CP	EPCAM_TACSTD2	0.591965931265924	0.5958809734777468	-0.12564460968418367	0.3611080895	0.1106257537	no GI
847	A375	2CP	EPHA1_EPHA2	1.877210053313221	0.46646005940093516	0.10449363557458424	-0.006649155	5.6731175638	GI
848	A375	2CP	EPHA1_EPHB2	0.20106735535374587	0.46646005940093516	0.3916313762714305	-0.006649155	2.9285291102	no GI
849	A375	2CP	EPHA1_EPHB4	0.14580686655619646	0.46646005940093516	0.002985322308122207	-0.006649155	4.7059898212	no GI
850	A375	2CP	EPHA2_EPHB2	0.2825044364698921	0.3916313762714305	0.10449363557458424	2.9285291102	5.6731175638	no GI
851	A375	2CP	EPHA2_EPHB4	0.6037617164788667	0.10449363557458424	0.002985322308122207	5.6731175638	4.7059898212	no GI
852	A375	2CP	EPHB2_EPHB4	-0.026189159507008286	0.3916313762714305	0.002985322308122207	2.9285291102	4.7059898212	no GI
853	A375	2CP	EPN1_EPN2	0.09771141672997063	0.8184110263923836	-0.4128645772478472	6.0660165962	3.4415684979	no GI
854	A375	2CP	EPS15_EPS15L1	-1.336627279992408	-0.09560368429750077	-1.5175148259373805	4.1497928991	4.6493714816	no GI
855	A375	2CP	EPS8L1_EPS8L2	-0.40461075556348103	-0.857437362469128	0.19437489846561906	0.64728568	2.0521596459	no GI
856	A375	2CP	EPS8_EPS8L1	-0.9687676077920631	-1.162515052275276	-0.857437362469128	5.3598850102	0.64728568	no GI
857	A375	2CP	EPS8_EPS8L2	-0.5958827329969363	-1.162515052275276	0.19437489846561906	5.3598850102	2.0521596459	no GI
858	A375	2CP	ERAP1_ERAP2	-0.7123195899254713	-1.1032056626864206	-0.17059373953083945	4.3611067002	1.0335882747	no GI
859	A375	2CP	ERAP1_LNPEP	-0.9903563110881834	-1.1032056626864206	-0.3543743876805032	4.3611067002	2.4356060414	no GI
860	A375	2CP	ERAP1_NPEPPS	-1.1942780769405636	-1.1032056626864206	-1.633358782420097	4.3611067002	5.4600017045	no GI
861	A375	2CP	ERAP2_LNPEP	-0.5839881011695176	-0.17059373953083945	-0.3543743876805032	1.0335882747	2.4356060414	no GI
862	A375	2CP	ERBB2_ERBB3	-0.228369400734157	-0.6057277900319153	-0.12333543658388235	4.4097464996	7.3674013174	no GI
863	A375	2CP	ERF_ETV3	-0.43450097838339885	0.3351262035801619	0.4799555923162391	5.8185716925	4.580016479	no GI
864	A375	2CP	ERGIC1_ERGIC3	-0.025780921703210335	0.3520239896102979	0.4323114000802275	6.230255096	7.8578014689	no GI
865	A375	2CP	ERGIC2_ERGIC3	-0.10259175226849404	0.24847186949632083	0.4323114000802275	6.0256988941	7.8578014689	no GI
866	A375	2CP	ERLIN1_ERLIN2	-0.25985369476622266	-1.3043369720505669	0.24159936405108562	5.4134984459	4.1158319083	no GI
867	A375	2CP	ESRP1_ESRP2	-1.0932225331131682	-1.6056474927645954	-0.45136961518136154	0.1769464213	0.3039149008	no GI
868	A375	2CP	ESYT1_ESYT2	-0.5430127231942452	-1.116905904075481	-0.4647083530143734	6.4399821922	4.8623986695	no GI
869	A375	2CP	ETNK1_ETNK2	-3.535528020573424	-0.6281306850873425	0.20201073732964558	4.1772501425	3.5371416807	GI
870	A375	2CP	ETS1_ETS2	-2.2305104511811935	-3.6290920205713935	0.3041828324465281	4.9024200951	3.2892080795	no GI
871	A375	2CP	ETV1_ETV4	-2.225821382429781	-0.37605715022976627	-2.836476527084752	4.5611471844	6.7402292244	no GI
872	A375	2CP	ETV1_ETV5	-0.8984927803382621	-0.37605715022976627	-0.18776023255479068	4.5611471844	5.1471181872	no GI
873	A375	2CP	ETV4_ETV5	-1.7680755547051408	-2.836476527084752	-0.18776023255479068	6.7402292244	5.1471181872	no GI
874	A375	2CP	EVA1A_EVA1B	0.9014090660043887	0.8428763961763948	0.872128559870504	3.1262132346	2.9537786945	no GI
875	A375	2CP	EVI5_EVI5L	-0.7471599986167661	-0.6803843470088848	-1.1349086309198118	2.4350400926	2.100091958	no GI
876	A375	2CP	EVL_VASP	0.4031279765373834	0.15531318734872546	0.3311834915953662	3.1808251499	5.760133293	no GI
877	A375	2CP	EWSR1_FUS	-1.125064214740891	-1.307783550207306	-1.4337936843519106	7.6308848855	8.9764325541	GI
878	A375	2CP	EWSR1_TAF15	-1.5173808514229785	-1.307783550207306	-0.6488163391210209	7.6308848855	7.5519535999	no GI
879	A375	2CP	EXOC6_EXOC6B	-3.6495490794283505	-0.9637026628427381	-1.1103263656535074	3.6987352031	2.2963381742	no GI
880	A375	2CP	EXT1_EXT2	-0.8608376748843365	0.16451047904741944	-0.6694558161791091	4.5279399582	5.5986993309	no GI
881	A375	2CP	EXT2_EXTL3	-0.47925728146625834	-0.6694558161791091	1.1233113655287705	5.5986993309	3.5245077907	no GI
882	A375	2CP	EZH1_EZH2	-1.3343500791888236	0.4390754906390064	-2.462881523183251	4.3248893962	5.3383882767	no GI
883	A375	2CP	EZR_MSN	-0.7518188722900019	0.5130381150994412	0.5897392138572777	5.5364130057	7.2367854785	GI
884	A375	2CP	EZR_RDX	-0.30778997269548114	0.5130381150994412	0.7562384437465488	5.5364130057	5.6281150739	no GI
885	A375	2CP	F11R_JAM3	-0.4820432831287842	-1.1154346329914413	-0.8834637008806976	1.8160766364	5.1826590718	no GI
886	A375	2CP	F2R_F2RL1	-1.0628263498086419	-0.09666061535888404	-0.3828259587880749	4.8440436658	1.8118311307	no GI
887	A375	2CP	FADS1_FADS2	-0.8548193859396787	-0.17046738693942132	-0.316581238542877	5.934581866	4.0932397426	no GI
888	A375	2CP	FADS1_FADS3	-0.533269959252886	-0.17046738693942132	-0.11402599225356713	5.934581866	4.6522912217	no GI
889	A375	2CP	FADS2_FADS3	-2.2155630537884585	-0.316581238542877	-0.11402599225356713	4.0932397426	4.6522912217	no GI
890	A375	2CP	FAHD2A_FAHD2B	-0.6993626220035389	0.26310232060392	-1.3174150944923495	4.0505827257	3.1137706067	no GI
891	A375	2CP	FAM102A_FAM102B	-2.028355882632415	-0.9803620306340783	-1.1881170645431096	3.5175609371	2.2688505715	no GI
892	A375	2CP	FAM111A_FAM111B	-0.2901868683438711	-0.21153556916649108	-0.21745092590841453	4.0206712327	3.0653989066	no GI
893	A375	2CP	FAM114A1_FAM114A2	-0.39966183629494934	-0.9610632247767781	-0.23228441564750502	4.3621050134	4.1306352668	no GI
894	A375	2CP	FAM117A_FAM117B	0.7916904635180269	0.32178960240797894	0.9198595522837236	1.5280335998	2.0690712505	no GI
895	A375	2CP	FAM117A_GLCCI1	0.06962008116647755	0.32178960240797894	-0.12542606896578956	1.5280335998	2.0271817696	no GI
896	A375	2CP	FAM117B_GLCCI1	1.3601610236882278	0.9198595522837236	-0.12542606896578956	2.0690712505	2.0271817696	no GI
897	A375	2CP	FAM118A_FAM118B	-0.8393902899758334	-0.7658662150352149	-0.6042202899199136	2.6740849824	3.957257752	no GI
898	A375	2CP	FAM120A_FAM120C	-0.37241344109846386	-1.30856814156302	0.18858222680852066	5.8751778181	2.6256978993	no GI
899	A375	2CP	FAM126A_FAM126B	0.13384728558752068	-0.30517508180764796	0.7477727672635655	4.2311322836	1.7822144398	no GI
900	A375	2CP	FAM13A_FAM13B	-0.4847980716191269	0.04214259315927338	-1.2934664525880262	2.5285137302	3.3134103113	no GI
901	A375	2CP	FAM168A_FAM168B	0.004125328235707215	-0.5824911216134829	0.11892738983180484	4.1763450478	5.0339736184	no GI
902	A375	2CP	FAM200A_FAM200B	-1.650474849093144	-0.53421068825383	-0.565834512357466	2.972901554	5.8020278719	no GI
903	A375	2CP	FAM20B_FAM20C	-1.3703144712279238	-0.8743351252794493	-0.3489661095199572	4.9092768963	5.2340754685	no GI
904	A375	2CP	FAM219A_FAM219B	-0.8949113334322307	-0.6326041552051564	-0.5808540117201917	3.2648825424	3.8612028012	no GI
905	A375	2CP	FAM229A_FAM229B	-0.6021171938093071	0.31912740334028467	-0.07799263550488633	2.2312296681	2.3071508213	no GI
906	A375	2CP	FAM3A_FAM3C	-0.5733122309930698	-0.343716668296437	-0.33234179471822256	4.5249838133	6.7373449527	no GI
907	A375	2CP	FAM50A_FAM50B	-0.9328591900374614	-1.796124271933507	1.268908460301866	6.1079423959	2.5856297416	no GI
908	A375	2CP	FAM76A_FAM76B	-0.36785708002688344	-0.47955893796663207	-0.7615585458182463	2.1979187777	4.3305012333	no GI
909	A375	2CP	FAM89A_FAM89B	-0.7752356058364296	-0.8969613110724701	-0.6936122897281418	4.0630825512	4.6442188376	no GI
910	A375	2CP	FAM98A_FAM98B	-3.635955484487339	-1.0710612388958667	-5.535421415008505	5.9114908745	4.6828372937	GI
911	A375	2CP	FAM98A_FAM98C	-0.39905478577026154	-1.0710612388958667	0.2085246051273042	5.9114908745	2.8715297573	no GI
912	A375	2CP	FAR1_FAR2	-0.6775378055446715	-0.5365372214329103	0.20107603235974092	4.1354073802	3.4473198781	no GI
913	A375	2CP	FARP1_FARP2	-0.23234939241208297	-0.8530179277411962	-1.003404714567791	5.3790275895	4.4044700143	GI
914	A375	2CP	FBXL2_FBXL20	-0.52393665151489	-0.22426066232199915	-0.4671102613739526	1.3207008607	2.3106774031	no GI
915	A375	2CP	FBXO25_FBXO32	-0.2894187830988604	0.19747122100481107	0.38372509212462735	2.442902744	3.3531024249	no GI
916	A375	2CP	FBXO34_FBXO46	0.46813101282727887	-0.48575370350936464	0.13818801520776702	3.2246837071	3.1416588704	no GI
917	A375	2CP	FBXO44_FBXO6	0.10975355120537911	0.450046703685659	0.10260892961614121	3.3058946794	2.5401404658	no GI
918	A375	2CP	FBXO45_SPSB2	0.1797424085650079	0.35619210146838953	-0.7139222552516946	3.1922353536	3.3605802586	no GI
919	A375	2CP	FCHO1_FCHO2	-4.025554562754177	-1.3111846463648957	-3.185966706705438	0.4633950592	2.5765331582	no GI
920	A375	2CP	FCHSD1_FCHSD2	-0.7808478376680701	-0.10896532708447504	-0.598673864273011	3.2734686217	3.2488879188	no GI
921	A375	2CP	FEM1A_FEM1C	-0.9461382972721151	-0.6919270059799514	-0.6923827362584929	2.0483594939	2.9038054845	no GI
922	A375	2CP	FERMT1_FERMT2	-2.238394029538335	0.8792287163672599	-1.2931518430576658	3.6036241546	3.9103057528	GI
923	A375	2CP	FERMT1_FERMT3	0.1486067678172014	0.8792287163672599	0.19295536787163758	3.6036241546	0.7495410217	no GI
924	A375	2CP	FERMT2_FERMT3	-2.555395020458756	-1.2931518430576658	0.19295536787163758	3.9103057528	0.7495410217	no GI
925	A375	2CP	FEZ1_FEZ2	0.9602441511958166	-1.0506845523736084	0.09046527481003142	5.608011932	4.8890186496	GI
926	A375	2CP	FGFR1OP2_SIKE1	0.16249191151560893	-2.3042705039555074	0.0784200870303613	5.0973460909	5.1714312331	no GI
927	A375	2CP	FGFR1_FGFR3	0.5865670525751219	1.0729793911224208	0.3999291519256787	3.6347808569	1.9168212076	no GI
928	A375	2CP	FGFR1_FGFR4	0.926036628620375	1.0729793911224208	0.7093687509800284	3.6347808569	3.1003606852	no GI
929	A375	2CP	FGFR3_FGFR4	1.0868128934993047	0.3999291519256787	0.7093687509800284	1.9168212076	3.1003606852	no GI
930	A375	2CP	FHL2_FHL3	0.8809692644617921	0.10335545594812312	0.41011688117059	4.9115430981	3.6323116407	no GI
931	A375	2CP	FHOD1_FHOD3	-0.6092669168353637	-0.7868591430718572	-0.07846282823523354	5.2980353114	2.6778085413	no GI
932	A375	2CP	FKBP10_FKBP9	-1.0232013664939115	0.27139686829735665	-0.14577262031326654	7.4335345873	5.2502019257	no GI
933	A375	2CP	FKBP11_FKBP2	-1.0249205476977628	-0.3457314511538583	-1.4973518565437673	5.6767417483	6.4138164426	no GI
934	A375	2CP	FKBP14_FKBP2	-1.1022662507509597	-0.648431793224391	-1.4973518565437673	3.2505513784	6.4138164426	no GI
935	A375	2CP	FKBP14_FKBP7	-0.7085880770660886	-0.648431793224391	0.04040828591382328	3.2505513784	2.4101379769	no GI
936	A375	2CP	FKBP1A_FKBP1B	-0.2932438392555812	-0.40063527644063424	-0.17809585070597045	8.4069412332	2.5447206142	no GI
